brand,model,year,transmission,fuel,nb_of_doors,price,miles,engine(hp)
Cadillac,SRX Luxury FWD,2014,Automatic,Gasoline,4,13000,58126,308
Cadillac,SRX Luxury AWD,2015,Automatic,Gasoline,4,8999,86971,308
Cadillac,SRX FWD,2015,Automatic,Gasoline,4,12077,53049,308
Cadillac,SRX Premium AWD,2015,Automatic,Gasoline,4,9999,94118,308
Cadillac,CTS 3.0L AWD,2011,Automatic,Gasoline,4,9270,58920,270
Cadillac,CTS Coupe 3.6L Premium AWD,2013,Automatic,Gasoline,2,14636,42661,318
Cadillac,SRX Turbo Performance AWD,2010,Automatic,Gasoline,4,10250,55035,300
Cadillac,Escalade ESV 4WD,2016,Automatic,Gasoline,4,19995,77415,420
Cadillac,SRX Luxury AWD,2015,Automatic,Gasoline,4,11900,67961,308
Cadillac,ATS 2.0T Luxury RWD,2014,Automatic,Gasoline,4,11200,41818,272
Cadillac,ATS 2.5L RWD,2014,Automatic,Gasoline,4,12488,37828,202
Cadillac,CTS Coupe 3.6L Premium AWD,2013,Automatic,Gasoline,2,10990,80087,318
Cadillac,XTS Premium FWD,2013,Automatic,Gasoline,4,8700,75740,304
Cadillac,SRX Luxury FWD,2016,Automatic,Gasoline,4,16995,43489,308
Cadillac,ATS 2.0T Premium RWD,2015,Automatic,Gasoline,4,12800,71141,272
Cadillac,XTS Luxury FWD,2013,Automatic,Gasoline,4,9499,74658,304
Cadillac,XTS Luxury AWD,2014,Automatic,Gasoline,4,10495,86246,304
Cadillac,CTS 2.0T Luxury AWD,2014,Automatic,Gasoline,4,9995,85627,272
Cadillac,Escalade Premium 4WD,2015,Automatic,Gasoline,4,25000,68706,420
Cadillac,Escalade AWD,2007,Automatic,Gasoline,4,9990,62075,403
Cadillac,CTS 3.6L Luxury AWD,2014,Automatic,Gasoline,4,14991,56700,321
Cadillac,CTS 3.6L DI RWD,2009,Automatic,Gasoline,4,5995,75393,304
Cadillac,SRX Premium AWD,2010,Automatic,Gasoline,4,7490,79478,265
Cadillac,Escalade 4WD,2008,Automatic,Gasoline,4,13495,65381,403
Cadillac,ATS 2.0T Luxury RWD,2015,Automatic,Gasoline,4,13800,42187,272
Cadillac,ATS 2.0T Luxury RWD,2014,Automatic,Gasoline,4,10297,64733,272
Cadillac,XTS Luxury FWD,2014,Automatic,Gasoline,4,8885,85783,304
Cadillac,CTS Coupe 3.6L RWD,2014,Automatic,Gasoline,2,9950,62022,318
Cadillac,ATS 2.0T Luxury AWD,2013,Automatic,Gasoline,4,9499,69849,272
Cadillac,CTS 3.6L DI RWD,2008,Automatic,Gasoline,4,6499,92087,304
Cadillac,SRX Luxury FWD,2016,Automatic,Gasoline,4,10990,77581,308
Cadillac,ATS 2.0T Premium RWD,2013,Automatic,Gasoline,4,12800,42394,272
Cadillac,XTS Luxury FWD,2014,Automatic,Gasoline,4,4500,102422,304
Cadillac,ATS 2.5L RWD,2014,Automatic,Gasoline,4,10920,54315,202
Cadillac,XTS Luxury AWD,2016,Automatic,Gasoline,4,17950,26204,304
Cadillac,XTS Premium Luxury AWD,2017,Automatic,Gasoline,4,15819,54392,304
Cadillac,CTS 2.0T AWD,2014,Automatic,Gasoline,4,10990,68127,272
Cadillac,ATS Coupe 2.0T Luxury AWD,2015,Automatic,Gasoline,2,13998,53384,272
Cadillac,XTS Luxury FWD,2016,Automatic,Gasoline,4,13650,64035,304
Cadillac,CTS 2.0T Luxury RWD,2015,Automatic,Gasoline,4,17792,30104,272
Cadillac,SRX V8 AWD,2008,Automatic,Gasoline,4,6495,70569,320
Cadillac,XTS Luxury AWD,2013,Automatic,Gasoline,4,8994,97909,304
Cadillac,XTS FWD,2017,Automatic,Gasoline,4,12986,45440,304
Cadillac,SRX Luxury FWD,2015,Automatic,Gasoline,4,4444,119150,308
Cadillac,Escalade Premium 4WD,2015,Automatic,Gasoline,4,24881,58065,420
Cadillac,XTS Luxury AWD,2017,Automatic,Gasoline,4,17995,40377,304
Cadillac,SRX Performance FWD,2015,Automatic,Gasoline,4,13000,76038,308
Cadillac,XTS Luxury AWD,2015,Automatic,Gasoline,4,15999,45747,304
Cadillac,SRX Performance FWD,2014,Automatic,Gasoline,4,10995,69594,308
Cadillac,Escalade ESV RWD,2010,Automatic,Diesel,4,9800,103911,403
Cadillac,Escalade 4WD,2013,Automatic,Diesel,4,14997,82937,403
Cadillac,Escalade ESV Premium 4WD,2011,Automatic,Diesel,4,10500,112083,403
Cadillac,Escalade Premium 4WD,2014,Automatic,Diesel,4,18900,85718,403
Cadillac,Escalade ESV 4WD,2009,Automatic,Diesel,4,11997,83175,403
Cadillac,Escalade Platinum 4WD,2014,Automatic,Diesel,4,23788,58464,403
Cadillac,Escalade ESV Premium RWD,2014,Automatic,Diesel,4,25497,32693,403
Cadillac,Escalade Luxury 4WD,2011,Automatic,Diesel,4,11950,73326,403
Cadillac,Escalade ESV Premium RWD,2010,Automatic,Diesel,4,12895,69318,403
Cadillac,Escalade ESV Luxury 4WD,2013,Automatic,Diesel,4,15995,76174,403
Cadillac,SRX Luxury FWD,2015,Automatic,Gasoline,4,12994,55091,308
Cadillac,STS V6 RWD,2009,Automatic,Gasoline,4,7499,66617,302
Cadillac,CTS Coupe 3.6L Performance RWD,2012,Automatic,Gasoline,2,6999,113232,318
Cadillac,CTS Coupe,2012,Automatic,Gasoline,2,9200,75091,318
Cadillac,SRX Luxury FWD,2015,Automatic,Gasoline,4,12999,51375,308
Cadillac,CTS Coupe 3.6L Performance RWD,2011,Manual,Gasoline,2,10500,49399,304
Cadillac,XT5 Premium Luxury AWD,2017,Automatic,Gasoline,4,19980,45092,310
Cadillac,Escalade ESV Luxury 4WD,2015,Automatic,Gasoline,4,19995,95822,420
Cadillac,Escalade ESV Premium Luxury 4WD,2017,Automatic,Gasoline,4,31995,61380,420
Cadillac,ATS 2.5L RWD,2016,Automatic,Gasoline,4,12500,39643,202
Cadillac,CTS 3.6L Premium AWD,2016,Automatic,Gasoline,4,17983,42015,335
Cadillac,XT5 Luxury AWD,2017,Automatic,Gasoline,4,18495,52077,310
Cadillac,CTS 2.0T Luxury RWD,2016,Automatic,Gasoline,4,15000,48467,268
Cadillac,CTS 2.0T Luxury RWD,2016,Automatic,Gasoline,4,17995,35789,268
Cadillac,ATS Coupe 3.6L Luxury RWD,2016,Automatic,Gasoline,2,16995,32837,333
Cadillac,Escalade ESV RWD,2017,Automatic,Gasoline,4,23999,63026,420
Cadillac,ATS 2.0T Luxury AWD,2016,Automatic,Gasoline,4,11994,54093,272
Cadillac,Escalade Premium 4WD,2016,Automatic,Gasoline,4,28999,59562,420
Cadillac,XT5 Luxury AWD,2019,Automatic,Gasoline,4,22194,36625,310
Cadillac,XT5 Premium Luxury AWD,2017,Automatic,Gasoline,4,19499,40179,310
Cadillac,ATS 2.0T Luxury AWD,2016,Automatic,Gasoline,4,12995,57363,272
Cadillac,XT5 Premium Luxury FWD,2017,Automatic,Gasoline,4,16750,64038,310
Cadillac,Escalade Luxury 4WD,2017,Automatic,Gasoline,4,28500,71118,420
Cadillac,CT6 3.6L AWD,2017,Automatic,Gasoline,4,21496,55368,335
Cadillac,Escalade 4WD,2017,Automatic,Gasoline,4,31250,62191,420
Cadillac,ATS 2.5L RWD,2016,Automatic,Gasoline,4,12898,32298,202
Cadillac,Escalade Premium Luxury 4WD,2017,Automatic,Gasoline,4,29850,65881,420
Cadillac,XT5 Luxury FWD,2018,Automatic,Gasoline,4,22062,37359,310
Cadillac,Escalade Platinum RWD,2017,Automatic,Gasoline,4,29550,55782,420
Cadillac,XT5 Luxury AWD,2019,Automatic,Gasoline,4,26224,28154,310
Cadillac,Escalade Premium 4WD,2015,Automatic,Gasoline,4,29385,35874,420
Cadillac,Escalade ESV Premium 4WD,2015,Automatic,Gasoline,4,20995,81728,420
Cadillac,Escalade ESV Luxury 4WD,2015,Automatic,Gasoline,4,20995,85087,420
Cadillac,XT5 Luxury AWD,2019,Automatic,Gasoline,4,30128,16829,310
Cadillac,XT5 Premium Luxury FWD,2017,Automatic,Gasoline,4,15117,64081,310
Cadillac,Escalade Luxury 4WD,2017,Automatic,Gasoline,4,25391,65327,420
Cadillac,CTS 2.0T Luxury AWD,2019,Automatic,Gasoline,4,24995,34956,268
Cadillac,XT5 Premium Luxury FWD,2019,Automatic,Gasoline,4,21998,32415,310
Cadillac,XT5 Luxury AWD,2019,Automatic,Gasoline,4,22220,38184,310
Cadillac,Escalade Premium RWD,2016,Automatic,Gasoline,4,27977,52498,420
Cadillac,Escalade RWD,2016,Automatic,Gasoline,4,25999,57438,420
Cadillac,Escalade ESV Premium Luxury 4WD,2017,Automatic,Gasoline,4,33015,48840,420
Cadillac,XT5 Luxury AWD,2018,Automatic,Gasoline,4,17779,57637,310
Cadillac,XT5 Luxury AWD,2019,Automatic,Gasoline,4,26700,28106,310
Cadillac,Escalade ESV Premium 4WD,2015,Automatic,Gasoline,4,25975,69943,420
Cadillac,Escalade ESV Luxury RWD,2016,Automatic,Gasoline,4,22995,67197,420
Cadillac,XT5 Luxury FWD,2019,Automatic,Gasoline,4,23150,38897,310
Cadillac,XT5 Luxury FWD,2017,Automatic,Gasoline,4,13995,71724,310
Cadillac,CTS 2.0T Luxury AWD,2017,Automatic,Gasoline,4,19995,33711,268
Cadillac,Escalade ESV Luxury 4WD,2015,Automatic,Gasoline,4,25000,70687,420
Cadillac,Escalade ESV Premium 4WD,2015,Automatic,Gasoline,4,26990,64136,420
Cadillac,ATS 2.0T Luxury AWD,2016,Automatic,Gasoline,4,11995,59202,272
Cadillac,XT5 Luxury FWD,2017,Automatic,Gasoline,4,16999,57277,310
Cadillac,XT5 Premium Luxury AWD,2019,Automatic,Gasoline,4,27996,28497,310
Cadillac,XT5 Luxury AWD,2017,Automatic,Gasoline,4,23400,21749,310
Cadillac,XT5 Luxury FWD,2018,Automatic,Gasoline,4,14375,75157,310
Cadillac,XT5 Premium Luxury FWD,2017,Automatic,Gasoline,4,18997,36954,310
Cadillac,XT5 Luxury FWD,2017,Automatic,Gasoline,4,17966,45766,310
Cadillac,XT5 Premium Luxury AWD,2019,Automatic,Gasoline,4,24339,38297,310
Cadillac,XT5 Premium Luxury AWD,2017,Automatic,Gasoline,4,16977,63173,310
Cadillac,XT5 FWD,2017,Automatic,Gasoline,4,20444,25178,310
Cadillac,XT5 Premium Luxury AWD,2018,Automatic,Gasoline,4,22976,38829,310
Cadillac,XT5 Luxury FWD,2018,Automatic,Gasoline,4,20000,52262,310
Cadillac,XT5 Luxury FWD,2017,Automatic,Gasoline,4,19940,44625,310
Cadillac,XT5 Luxury FWD,2019,Automatic,Gasoline,4,20279,41260,310
Cadillac,XT5 AWD,2019,Automatic,Gasoline,4,23990,34028,310
Cadillac,XT5 FWD,2019,Automatic,Gasoline,4,21495,29078,310
Cadillac,XT5 Luxury FWD,2017,Automatic,Gasoline,4,14900,65269,310
Cadillac,XT5 FWD,2019,Automatic,Gasoline,4,23635,12261,310
Cadillac,XT5 FWD,2019,Automatic,Gasoline,4,19081,39456,310
Cadillac,XT5 Platinum AWD,2017,Automatic,Gasoline,4,25900,33584,310
Cadillac,XT5 Luxury FWD,2017,Automatic,Gasoline,4,14999,74057,310
Cadillac,XT5 Luxury AWD,2019,Automatic,Gasoline,4,25988,33832,310
Cadillac,CT4 Premium Luxury RWD,2022,Automatic,Gasoline,4,26511,30636,235
Cadillac,CT4 Premium Luxury RWD,2022,Automatic,Gasoline,4,27965,25547,235
Cadillac,CT4 Luxury RWD,2022,Automatic,Gasoline,4,31539,6078,235
Cadillac,CT4 Premium Luxury AWD,2020,Automatic,Gasoline,4,26395,10927,237
Cadillac,XT5 Luxury AWD,2019,Automatic,Gasoline,4,22977,34037,310
Cadillac,XT5 Luxury FWD,2018,Automatic,Gasoline,4,20900,41898,310
Cadillac,XT5 Luxury FWD,2019,Automatic,Gasoline,4,22994,37903,310
Cadillac,XT5 Premium Luxury AWD,2019,Automatic,Gasoline,4,20891,27932,310
Cadillac,XT5 Premium Luxury AWD,2018,Automatic,Gasoline,4,19829,55784,310
Cadillac,XT5 Luxury FWD,2018,Automatic,Gasoline,4,22786,18013,310
Cadillac,XT5 Luxury AWD,2019,Automatic,Gasoline,4,22944,31298,310
Cadillac,XT5 Luxury FWD,2018,Automatic,Gasoline,4,17190,56597,310
Cadillac,CT6 3.6L Luxury AWD,2016,Automatic,Gasoline,4,20995,61653,335
Cadillac,ATS 3.6L Premium AWD,2016,Automatic,Gasoline,4,15995,42401,333
Cadillac,Escalade ESV Luxury 4WD,2016,Automatic,Gasoline,4,24999,74150,420
Cadillac,CT6 3.6L Platinum AWD,2018,Automatic,Gasoline,4,24999,55761,335
Cadillac,CT6 3.6L Premium Luxury AWD,2018,Automatic,Gasoline,4,29992,34990,335
Cadillac,CTS 3.6L Luxury RWD,2019,Automatic,Gasoline,4,25991,13848,335
Cadillac,CTS 3.6L Luxury AWD,2017,Automatic,Gasoline,4,22100,25222,335
Cadillac,XT5 Premium Luxury AWD,2017,Automatic,Gasoline,4,23779,22372,310
Cadillac,XT5 Luxury FWD,2017,Automatic,Gasoline,4,19998,34185,310
Cadillac,XT5 Luxury AWD,2017,Automatic,Gasoline,4,19672,42581,310
Cadillac,Escalade ESV Luxury RWD,2016,Automatic,Gasoline,4,19877,93117,420
Cadillac,Escalade ESV Luxury 4WD,2016,Automatic,Gasoline,4,26790,64592,420
Cadillac,XT5 Platinum AWD,2017,Automatic,Gasoline,4,23430,43975,310
Cadillac,Escalade Luxury 4WD,2015,Automatic,Gasoline,4,23500,75694,420
Cadillac,Escalade Premium 4WD,2016,Automatic,Gasoline,4,31037,54231,420
Cadillac,XT5 Luxury AWD,2017,Automatic,Gasoline,4,17500,55396,310
Cadillac,XT5 Luxury FWD,2018,Automatic,Gasoline,4,20899,42730,310
Cadillac,XT5 Platinum AWD,2017,Automatic,Gasoline,4,22500,43936,310
Cadillac,XT5 Luxury AWD,2018,Automatic,Gasoline,4,20500,46643,310
Cadillac,XT5 Premium Luxury AWD,2019,Automatic,Gasoline,4,28247,17942,310
Cadillac,XT5 Platinum AWD,2018,Automatic,Gasoline,4,26768,30049,310
Cadillac,XT5 Premium Luxury AWD,2019,Automatic,Gasoline,4,29500,8777,310
Cadillac,XT5 Luxury AWD,2017,Automatic,Gasoline,4,20990,22325,310
Cadillac,XT5 Luxury FWD,2017,Automatic,Gasoline,4,19477,34366,310
Cadillac,Escalade Luxury RWD,2015,Automatic,Gasoline,4,26999,38353,420
Cadillac,XT5 Luxury AWD,2019,Automatic,Gasoline,4,19794,50695,310
Cadillac,Escalade ESV Premium Luxury 4WD,2017,Automatic,Gasoline,4,30950,59809,420
Cadillac,XT5 Platinum AWD,2017,Automatic,Gasoline,4,20999,43553,310
Cadillac,CTS 2.0T Luxury RWD,2018,Automatic,Gasoline,4,12995,62294,268
Cadillac,Escalade Platinum RWD,2016,Automatic,Gasoline,4,29998,70282,420
Cadillac,ATS 2.0T Performance RWD,2016,Automatic,Gasoline,4,17119,27914,272
Cadillac,CT4 Sport RWD,2020,Automatic,Gasoline,4,28219,13875,237
Cadillac,CT4 Sport AWD,2020,Automatic,Gasoline,4,29134,12782,237
Cadillac,ATS 2.0T AWD,2016,Automatic,Gasoline,4,14395,48784,272
Cadillac,Escalade Platinum 4WD,2016,Automatic,Gasoline,4,36200,34645,420
Cadillac,CT4 Premium Luxury AWD,2020,Automatic,Gasoline,4,24621,32045,237
Cadillac,CTS 2.0T Luxury AWD,2016,Automatic,Gasoline,4,14470,56698,268
Cadillac,CTS 2.0T Performance AWD,2016,Automatic,Gasoline,4,17977,49758,268
Cadillac,CT4 Sport RWD,2021,Automatic,Gasoline,4,28299,33138,237
Cadillac,ATS 2.5L RWD,2016,Automatic,Gasoline,4,12299,47519,202
Cadillac,CTS 2.0T Luxury AWD,2019,Automatic,Gasoline,4,23495,25693,268
Cadillac,CT4 Premium Luxury AWD,2020,Automatic,Gasoline,4,27595,22636,237
Cadillac,CTS 2.0T AWD,2019,Automatic,Gasoline,4,27386,10458,268
Cadillac,CT4 Premium Luxury AWD,2020,Automatic,Gasoline,4,22399,41242,237
Cadillac,CT4 Sport RWD,2020,Automatic,Gasoline,4,27992,14726,237
Cadillac,Escalade Luxury 4WD,2017,Automatic,Gasoline,4,29995,56545,420
Cadillac,Escalade ESV Premium Luxury 4WD,2017,Automatic,Gasoline,4,25936,76872,420
Cadillac,CTS 3.6L Premium RWD,2015,Automatic,Gasoline,4,18623,36531,321
Cadillac,CT6 2.0T RWD,2017,Automatic,Gasoline,4,27995,22968,265
Cadillac,XT5 Platinum AWD,2017,Automatic,Gasoline,4,28990,12744,310
Cadillac,XT5 Platinum AWD,2018,Automatic,Gasoline,4,21845,61830,310
Cadillac,XT5 Platinum AWD,2017,Automatic,Gasoline,4,25795,29697,310
Cadillac,XT5 Premium Luxury AWD,2017,Automatic,Gasoline,4,17914,54729,310
Cadillac,Escalade Premium 4WD,2016,Automatic,Gasoline,4,31495,50234,420
Cadillac,Escalade Premium Luxury RWD,2017,Automatic,Gasoline,4,32791,45520,420
Cadillac,Escalade Platinum 4WD,2016,Automatic,Gasoline,4,38805,25733,420
Cadillac,Escalade Platinum 4WD,2016,Automatic,Gasoline,4,31980,56785,420
Cadillac,Escalade Platinum RWD,2016,Automatic,Gasoline,4,32495,45065,420
Cadillac,XT6 Sport AWD,2021,Automatic,Gasoline,4,38500,20257,310
Cadillac,CTS 3.6L Luxury RWD,2019,Automatic,Gasoline,4,24699,33429,335
Cadillac,XT5 Premium Luxury AWD,2020,Automatic,Gasoline,4,29990,15678,310
Cadillac,XT4 Premium Luxury FWD,2019,Automatic,Gasoline,4,22806,32163,237
Cadillac,XT4 Sport AWD,2019,Automatic,Gasoline,4,16495,58032,237
Cadillac,XT4 Premium Luxury AWD,2019,Automatic,Gasoline,4,25000,14586,237
Cadillac,XT5 Premium Luxury AWD,2021,Automatic,Gasoline,4,26999,37518,310
Cadillac,XT4 Premium Luxury FWD,2020,Automatic,Gasoline,4,23111,29012,237
Cadillac,XT4 Premium Luxury AWD,2022,Automatic,Gasoline,4,25384,29448,235
Cadillac,XT6 Sport AWD,2021,Automatic,Gasoline,4,33129,37852,310
Cadillac,XT6 Sport AWD,2021,Automatic,Gasoline,4,36998,25026,310
Cadillac,XT5 Premium Luxury AWD,2020,Automatic,Gasoline,4,28995,20503,310
Cadillac,XT5 Sport AWD,2020,Automatic,Gasoline,4,33900,11083,310
Cadillac,XT5 Premium Luxury AWD,2022,Automatic,Gasoline,4,29907,30354,310
Cadillac,XT5 Premium Luxury AWD,2022,Automatic,Gasoline,4,30808,26750,310
Cadillac,XT5 Premium Luxury AWD,2020,Automatic,Gasoline,4,27990,22029,310
Cadillac,XT5 Premium Luxury FWD,2020,Automatic,Gasoline,4,25495,27135,310
Cadillac,XT4 Premium Luxury FWD,2021,Automatic,Gasoline,4,24000,38122,237
Cadillac,XT5 Premium Luxury FWD,2021,Automatic,Gasoline,4,28994,27002,235
Cadillac,XT4 Premium Luxury AWD,2023,Automatic,Gasoline,4,30996,18325,235
Cadillac,XT4 Premium Luxury AWD,2021,Automatic,Gasoline,4,27990,23515,237
Cadillac,XT4 Premium Luxury FWD,2021,Automatic,Gasoline,4,27990,14979,237
Cadillac,XT6 Premium Luxury FWD,2021,Automatic,Gasoline,4,36182,12887,310
Cadillac,XT5 Sport AWD,2020,Automatic,Gasoline,4,29776,28809,310
Cadillac,XT4 Premium Luxury FWD,2019,Automatic,Gasoline,4,23497,30496,237
Cadillac,XT4 Premium Luxury FWD,2021,Automatic,Gasoline,4,25991,18025,237
Cadillac,XT5 Premium Luxury FWD,2020,Automatic,Gasoline,4,27294,28754,310
Cadillac,XT4 Premium Luxury FWD,2020,Automatic,Gasoline,4,24000,24555,237
Cadillac,XT4 Premium Luxury FWD,2021,Automatic,Gasoline,4,27997,18316,237
Cadillac,XT5 Premium Luxury FWD,2021,Automatic,Gasoline,4,31999,18934,310
Cadillac,XT5 Premium Luxury AWD,2021,Automatic,Gasoline,4,27890,39571,310
Cadillac,XT6 Premium Luxury AWD,2022,Automatic,Gasoline,4,41000,14659,310
Cadillac,XT5 Premium Luxury AWD,2022,Automatic,Gasoline,4,26964,31671,310
Cadillac,XT5 Premium Luxury FWD,2022,Automatic,Gasoline,4,29999,34943,310
Cadillac,XT5 Premium Luxury AWD,2021,Automatic,Gasoline,4,32749,22352,310
Cadillac,XT6 Premium Luxury FWD,2022,Automatic,Gasoline,4,26673,36748,310
Cadillac,XT5 Sport AWD,2021,Automatic,Gasoline,4,36497,15504,310
Cadillac,XT6 Premium Luxury AWD,2020,Automatic,Gasoline,4,31420,33212,310
Cadillac,XT5 Premium Luxury AWD,2021,Automatic,Gasoline,4,33880,20170,310
Cadillac,XT4 Premium Luxury AWD,2021,Automatic,Gasoline,4,30595,18847,237
Cadillac,XT5 Premium Luxury AWD,2020,Automatic,Gasoline,4,29995,19946,310
Cadillac,XT6 Sport AWD,2020,Automatic,Gasoline,4,31632,33681,310
Cadillac,XT5 Premium Luxury AWD,2023,Automatic,Gasoline,4,43226,3091,235
Cadillac,XT4 Sport AWD,2020,Automatic,Gasoline,4,29995,10973,237
Cadillac,XT4 Premium Luxury AWD,2022,Automatic,Gasoline,4,25995,26015,235
Cadillac,XT6 Premium Luxury AWD,2022,Automatic,Gasoline,4,32489,36674,310
Cadillac,XT4 Premium Luxury FWD,2023,Automatic,Gasoline,4,34595,6114,235
Cadillac,XT4 Premium Luxury FWD,2020,Automatic,Gasoline,4,22985,46062,237
Cadillac,XT4 Premium Luxury FWD,2019,Automatic,Gasoline,4,21887,27097,237
Cadillac,XT6 Premium Luxury AWD,2022,Automatic,Gasoline,4,33195,34396,310
Cadillac,XT6 Sport AWD,2020,Automatic,Gasoline,4,39995,7701,310
Cadillac,XT6 Premium Luxury AWD,2021,Automatic,Gasoline,4,37992,15710,310
Cadillac,XT6 Premium Luxury AWD,2022,Automatic,Gasoline,4,39935,12217,310
Cadillac,XT4 Sport AWD,2021,Automatic,Gasoline,4,30450,19140,237
Cadillac,XT5 Premium Luxury FWD,2020,Automatic,Gasoline,4,28650,17144,310
Cadillac,XT5 Premium Luxury AWD,2020,Automatic,Gasoline,4,30495,20272,310
Cadillac,XT6 Premium Luxury AWD,2020,Automatic,Gasoline,4,31995,24887,310
Cadillac,XT5 Premium Luxury FWD,2023,Automatic,Gasoline,4,41569,11365,235
Cadillac,XT6 Premium Luxury AWD,2022,Automatic,Gasoline,4,35999,23774,310
Cadillac,XT6 Premium Luxury FWD,2022,Automatic,Gasoline,4,34812,28105,310
Cadillac,XT6 Premium Luxury AWD,2020,Automatic,Gasoline,4,31095,39240,310
Cadillac,XT6 Premium Luxury FWD,2022,Automatic,Gasoline,4,28000,34562,310
Cadillac,XT5 Premium Luxury FWD,2021,Automatic,Gasoline,4,32991,6651,310
Cadillac,XT4 Premium Luxury AWD,2022,Automatic,Gasoline,4,29000,18248,235
Cadillac,XT5 Sport AWD,2020,Automatic,Gasoline,4,31750,22940,310
Cadillac,XT6 Sport AWD,2020,Automatic,Gasoline,4,37290,19231,310
Cadillac,XT4 Premium Luxury AWD,2020,Automatic,Gasoline,4,23884,25489,237
Cadillac,XT5 Premium Luxury FWD,2021,Automatic,Gasoline,4,35590,2115,310
Cadillac,XT6 Premium Luxury FWD,2021,Automatic,Gasoline,4,31487,21039,310
Cadillac,XT5 Premium Luxury AWD,2021,Automatic,Gasoline,4,27009,31580,235
Cadillac,XT5 Premium Luxury FWD,2022,Automatic,Gasoline,4,27376,27248,310
Cadillac,XT4 Premium Luxury FWD,2023,Automatic,Gasoline,4,29996,12618,235
Cadillac,XT5 Premium Luxury AWD,2022,Automatic,Gasoline,4,34512,8525,310
Cadillac,XT4 Sport FWD,2019,Automatic,Gasoline,4,21393,26638,237
Cadillac,XT4 Sport AWD,2019,Automatic,Gasoline,4,25488,37217,237
Cadillac,XT4 Luxury AWD,2023,Automatic,Gasoline,4,35173,6947,235
Cadillac,XT4 Sport AWD,2022,Automatic,Gasoline,4,34446,9097,235
Cadillac,XT4 Sport FWD,2019,Automatic,Gasoline,4,20859,51674,237
Cadillac,XT4 Sport FWD,2019,Automatic,Gasoline,4,23750,27307,237
Cadillac,XT6 Premium Luxury FWD,2021,Automatic,Gasoline,4,28970,32612,310
Cadillac,XT5 Premium Luxury AWD,2021,Automatic,Gasoline,4,29998,31341,310
Cadillac,XT6 Premium Luxury FWD,2020,Automatic,Gasoline,4,27589,43772,310
Cadillac,XT6 Premium Luxury AWD,2020,Automatic,Gasoline,4,31719,23309,310
Cadillac,XT6 Premium Luxury FWD,2020,Automatic,Gasoline,4,33990,14780,310
Cadillac,XT5 Premium Luxury FWD,2021,Automatic,Gasoline,4,34900,13715,310
Cadillac,XT5 Premium Luxury FWD,2021,Automatic,Gasoline,4,34500,15380,310
Cadillac,XT5 Premium Luxury AWD,2020,Automatic,Gasoline,4,29868,26925,310
Cadillac,XT6 Premium Luxury AWD,2022,Automatic,Gasoline,4,42960,6476,310
Cadillac,XT6 Premium Luxury FWD,2021,Automatic,Gasoline,4,30500,37443,310
Cadillac,XT6 Premium Luxury FWD,2020,Automatic,Gasoline,4,32900,30091,310
Cadillac,XT6 Sport AWD,2020,Automatic,Gasoline,4,30995,40717,310
Cadillac,XT6 Premium Luxury FWD,2022,Automatic,Gasoline,4,26999,31460,310
Cadillac,XT5 Premium Luxury AWD,2020,Automatic,Gasoline,4,21499,40863,310
Cadillac,XT5 Premium Luxury AWD,2021,Automatic,Gasoline,4,27495,40388,310
Cadillac,XT5 Premium Luxury FWD,2021,Automatic,Gasoline,4,30998,23593,310
Cadillac,XT6 Premium Luxury AWD,2021,Automatic,Gasoline,4,38013,16095,310
Cadillac,XT6 Premium Luxury FWD,2022,Automatic,Gasoline,4,33399,35603,310
Cadillac,XT5 Premium Luxury AWD,2021,Automatic,Gasoline,4,32897,20491,310
Cadillac,XT5 Premium Luxury AWD,2021,Automatic,Gasoline,4,34975,8809,310
Cadillac,XT5 Premium Luxury AWD,2021,Automatic,Gasoline,4,31765,28942,310
Cadillac,XT6 Premium Luxury FWD,2021,Automatic,Gasoline,4,35360,17239,310
Cadillac,XT5 Premium Luxury FWD,2020,Automatic,Gasoline,4,24353,39124,310
Cadillac,XT6 Premium Luxury FWD,2021,Automatic,Gasoline,4,34880,32867,310
Cadillac,XT5 Premium Luxury FWD,2020,Automatic,Gasoline,4,30500,19335,310
Cadillac,XT6 Premium Luxury FWD,2021,Automatic,Gasoline,4,40190,6436,310
Cadillac,XT6 Premium Luxury AWD,2022,Automatic,Gasoline,4,44496,6112,310
Cadillac,XT6 Premium Luxury AWD,2021,Automatic,Gasoline,4,34576,30575,310
Cadillac,XT6 Premium Luxury AWD,2023,Automatic,Gasoline,4,43981,13809,310
Cadillac,XT6 Premium Luxury AWD,2022,Automatic,Gasoline,4,32988,33182,310
Cadillac,XT5 Premium Luxury FWD,2021,Automatic,Gasoline,4,32172,22907,310
Cadillac,XT6 Premium Luxury AWD,2021,Automatic,Gasoline,4,40900,7268,310
Cadillac,XT6 Premium Luxury AWD,2021,Automatic,Gasoline,4,35995,28829,310
Cadillac,XT5 Premium Luxury FWD,2020,Automatic,Gasoline,4,28805,19351,237
Cadillac,XT5 Premium Luxury FWD,2021,Automatic,Gasoline,4,26857,35932,310
Cadillac,XT6 Premium Luxury AWD,2021,Automatic,Gasoline,4,35500,18179,310
